time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
2.644582509994506836e+01,1.283270865678787231e-01,8.103253841400146484e-01,-4.922257736325263977e-03,6.529241204261779785e-01,4.211656749248504639e-02,2.231607958674430847e-02
2.644915843009948730e+01,1.279915273189544678e-01,8.137768507003784180e-01,-4.114238917827606201e-02,6.781148314476013184e-01,4.383721947669982910e-02,1.960695907473564148e-02
2.645249199867248535e+01,1.280394643545150757e-01,8.160778284072875977e-01,-1.052784919738769531e-02,1.142350316047668457e+00,4.387525096535682678e-02,1.950239948928356171e-02
2.645582532882690430e+01,1.281353384256362915e-01,8.156943321228027344e-01,8.103146217763423920e-03,2.803426980972290039e-01,4.445525631308555603e-02,1.827157288789749146e-02
2.645915865898132324e+01,1.286147087812423706e-01,8.168448209762573242e-01,8.209352195262908936e-02,4.248494505882263184e-01,4.589876905083656311e-02,1.670616120100021362e-02
2.646249198913574219e+01,1.294296383857727051e-01,8.156943321228027344e-01,1.800620704889297485e-01,-2.057943791151046753e-01,4.575632140040397644e-02,1.550725009292364120e-02
2.646582531929016113e+01,1.304842382669448853e-01,8.156943321228027344e-01,2.740695178508758545e-01,1.790734827518463135e-01,4.617761075496673584e-02,1.677365787327289581e-02
2.646915864944458008e+01,1.319223493337631226e-01,8.126263618469238281e-01,3.872621953487396240e-01,-5.202278494834899902e-01,4.655864834785461426e-02,1.515235193073749542e-02
2.647249197959899902e+01,1.332645863294601440e-01,8.110923767089843750e-01,4.141350984573364258e-01,-3.845772147178649902e-01,4.730400815606117249e-02,1.535351574420928955e-02
2.647582530975341797e+01,1.355655491352081299e-01,8.072574138641357422e-01,5.955022573471069336e-01,-8.162154555320739746e-01,4.826632142066955566e-02,1.538814883679151535e-02
2.647915863990783691e+01,1.400236934423446655e-01,7.980535030364990234e-01,7.304842472076416016e-01,-1.774286389350891113e+00,4.773651808500289917e-02,1.571167260408401489e-02
2.648249220848083496e+01,1.426602154970169067e-01,7.938351035118103027e-01,8.032160401344299316e-01,-1.659180760383605957e+00,4.850715026259422302e-02,1.464323792606592178e-02
2.648582577705383301e+01,1.457281857728958130e-01,7.876991629600524902e-01,9.070172905921936035e-01,-2.002242326736450195e+00,4.777732864022254944e-02,1.532604079693555832e-02
2.648915910720825195e+01,1.487002670764923096e-01,7.823302149772644043e-01,9.458706974983215332e-01,-1.902854800224304199e+00,4.702059179544448853e-02,1.804392039775848389e-02
2.649249243736267090e+01,1.520558446645736694e-01,7.765777707099914551e-01,1.021593451499938965e+00,-2.018081665039062500e+00,4.872099682688713074e-02,1.705534756183624268e-02
2.649582576751708984e+01,1.557469964027404785e-01,7.723593711853027344e-01,1.119001746177673340e+00,-1.084539175033569336e+00,4.838260263204574585e-02,1.666562817990779877e-02
2.649915933609008789e+01,1.591984480619430542e-01,7.639224529266357422e-01,1.122941493988037109e+00,-2.042900800704956055e+00,4.945359751582145691e-02,1.691641099750995636e-02
2.650249314308166504e+01,1.635127663612365723e-01,7.577865123748779297e-01,1.284999608993530273e+00,-1.895720720291137695e+00,4.944447800517082214e-02,1.728999987244606018e-02
2.650582647323608398e+01,1.673956513404846191e-01,7.485826611518859863e-01,1.287166237831115723e+00,-2.707208156585693359e+00,4.911556467413902283e-02,1.662868820130825043e-02
2.650915980339050293e+01,1.768871694803237915e-01,7.328593134880065918e-01,1.514571428298950195e+00,-2.656684637069702148e+00,4.918329417705535889e-02,1.770519465208053589e-02
2.651249313354492188e+01,1.813452988862991333e-01,7.236554622650146484e-01,1.510750412940979004e+00,-3.064907789230346680e+00,4.878081753849983215e-02,1.760699041187763214e-02
2.651582646369934082e+01,1.863786727190017700e-01,7.140680551528930664e-01,1.592314600944519043e+00,-3.389761447906494141e+00,4.896739497780799866e-02,1.941403374075889587e-02
2.651915979385375977e+01,1.913161724805831909e-01,7.063981890678405762e-01,1.620155930519104004e+00,-2.918260335922241211e+00,4.527148231863975525e-02,2.416356466710567474e-02
2.652249336242675781e+01,1.963495463132858276e-01,6.983447670936584473e-01,1.644435882568359375e+00,-2.568934202194213867e+00,4.815686494112014771e-02,2.298478968441486359e-02
2.652582669258117676e+01,2.015746682882308960e-01,6.883739233016967773e-01,1.478831410408020020e+00,-2.542239665985107422e+00,4.838307946920394897e-02,2.349246479570865631e-02
2.652916002273559570e+01,2.059848606586456299e-01,6.795535087585449219e-01,1.460377573966979980e+00,-3.151535272598266602e+00,4.794942587614059448e-02,2.267900109291076660e-02
2.653249335289001465e+01,2.104429900646209717e-01,6.741845607757568359e-01,1.465319514274597168e+00,-2.113904714584350586e+00,4.728543385863304138e-02,2.282665111124515533e-02
2.653582668304443359e+01,2.148531973361968994e-01,6.668981909751892090e-01,1.453541278839111328e+00,-2.177694082260131836e+00,4.831857234239578247e-02,2.402608655393123627e-02
2.653916001319885254e+01,2.190716415643692017e-01,6.599952578544616699e-01,1.431353449821472168e+00,-2.158564805984497070e+00,4.819532483816146851e-02,2.480845153331756592e-02
2.654249334335327148e+01,2.233380228281021118e-01,6.530923247337341309e-01,1.416764855384826660e+00,-2.256481885910034180e+00,4.910280928015708923e-02,2.268335223197937012e-02
2.654582667350769043e+01,2.280837744474411011e-01,6.461894512176513672e-01,1.321685314178466797e+00,-2.007051944732666016e+00,4.845376685261726379e-02,2.350069396197795868e-02
2.654916000366210938e+01,2.316790372133255005e-01,6.412039995193481445e-01,1.274189591407775879e+00,-1.942979693412780762e+00,4.916461929678916931e-02,2.350724115967750549e-02
2.655249333381652832e+01,2.348428815603256226e-01,6.366020441055297852e-01,1.153919339179992676e+00,-1.972999691963195801e+00,4.864971712231636047e-02,2.400028519332408905e-02
2.655582666397094727e+01,2.376711517572402954e-01,6.362185478210449219e-01,1.040060997009277344e+00,-4.003162980079650879e-01,4.917878657579421997e-02,2.297013625502586365e-02
2.655915999412536621e+01,2.408349961042404175e-01,6.323835849761962891e-01,9.426269531250000000e-01,-6.235940456390380859e-01,5.003575608134269714e-02,2.260803803801536560e-02
2.656249332427978516e+01,2.452931255102157593e-01,6.300826072692871094e-01,8.298746347427368164e-01,-4.027176797389984131e-01,5.023060739040374756e-02,2.231983095407485962e-02
2.656582665443420410e+01,2.472585290670394897e-01,6.296991109848022461e-01,7.436057925224304199e-01,-2.200657278299331665e-01,4.986721277236938477e-02,1.999528892338275909e-02
2.656915998458862305e+01,2.491760104894638062e-01,6.285486221313476562e-01,6.918473839759826660e-01,-6.807384490966796875e-01,4.982508718967437744e-02,2.130497992038726807e-02
2.657249331474304199e+01,2.508538067340850830e-01,6.293156147003173828e-01,6.193094253540039062e-01,-4.583979547023773193e-01,4.957922920584678650e-02,2.061718888580799103e-02
2.657582664489746094e+01,2.521480917930603027e-01,6.316165924072265625e-01,4.947310388088226318e-01,3.749592602252960205e-01,5.145151913166046143e-02,1.895586214959621429e-02
2.657915997505187988e+01,2.541135251522064209e-01,6.320000886917114258e-01,5.596497654914855957e-01,1.860236972570419312e-01,5.250520631670951843e-02,1.679796725511550903e-02
2.658249330520629883e+01,2.557433545589447021e-01,6.327670812606811523e-01,5.613732337951660156e-01,6.574068963527679443e-02,5.250520631670951843e-02,1.679796725511550903e-02
2.658582663536071777e+01,2.574690878391265869e-01,6.323835849761962891e-01,5.798596739768981934e-01,-2.882715761661529541e-01,5.264005810022354126e-02,1.442064810544252396e-02
2.658915996551513672e+01,2.611123025417327881e-01,6.331505775451660156e-01,5.840879678726196289e-01,-1.953495293855667114e-02,5.324653163552284241e-02,1.459171064198017120e-02
2.659249329566955566e+01,2.634612023830413818e-01,6.316165924072265625e-01,6.837904453277587891e-01,-4.486595690250396729e-01,5.240072309970855713e-02,1.374950539320707321e-02
2.659582662582397461e+01,2.658101022243499756e-01,6.281651258468627930e-01,7.236795425415039062e-01,-1.395887970924377441e+00,5.358766019344329834e-02,1.367932464927434921e-02
2.659916019439697266e+01,2.683987021446228027e-01,6.277816295623779297e-01,7.868126034736633301e-01,-7.052409648895263672e-01,5.358508974313735962e-02,1.269107032567262650e-02
2.660249352455139160e+01,2.710352241992950439e-01,6.250972151756286621e-01,8.155599236488342285e-01,-7.916176319122314453e-01,5.389027297496795654e-02,1.271853968501091003e-02
2.660582685470581055e+01,2.741990685462951660e-01,6.208787560462951660e-01,9.335998892784118652e-01,-1.552463531494140625e+00,5.331139639019966125e-02,1.375593151897192001e-02
2.662214303016662598e+01,2.937573194503784180e-01,5.905826091766357422e-01,1.452583670616149902e+00,-2.767834424972534180e+00,5.425856634974479675e-02,1.324552949517965317e-02
2.662547636032104492e+01,2.993180155754089355e-01,5.806117653846740723e-01,1.564858555793762207e+00,-2.929466485977172852e+00,5.425856634974479675e-02,1.324552949517965317e-02
2.662880969047546387e+01,3.048307597637176514e-01,5.691068768501281738e-01,1.586641788482666016e+00,-3.397696495056152344e+00,5.471816658973693848e-02,1.330298185348510742e-02
2.663214302062988281e+01,3.161438703536987305e-01,5.487816333770751953e-01,1.815927386283874512e+00,-3.342463493347167969e+00,5.024679377675056458e-02,1.874157600104808807e-02
2.663547635078430176e+01,3.217045366764068604e-01,5.380437970161437988e-01,1.859870433807373047e+00,-3.491377830505371094e+00,5.038198456168174744e-02,2.035763859748840332e-02
2.663880968093872070e+01,3.271693587303161621e-01,5.269224047660827637e-01,1.844183444976806641e+00,-3.496160030364990234e+00,5.080123245716094971e-02,2.191518433392047882e-02
2.664214301109313965e+01,3.323944807052612305e-01,5.165680646896362305e-01,1.735994577407836914e+00,-3.363178491592407227e+00,4.580513387918472290e-02,2.740355022251605988e-02
2.664547634124755859e+01,3.370922803878784180e-01,5.085146427154541016e-01,1.637717485427856445e+00,-2.786964654922485352e+00,4.967439547181129456e-02,2.451136894524097443e-02
2.664880967140197754e+01,3.416942358016967773e-01,5.016117095947265625e-01,1.575264453887939453e+00,-2.158347368240356445e+00,4.887124523520469666e-02,2.474497817456722260e-02
2.665214300155639648e+01,3.447622060775756836e-01,4.958592951297760010e-01,1.303286552429199219e+00,-2.011494398117065430e+00,4.868374019861221313e-02,2.498588152229785919e-02
2.665547633171081543e+01,3.478301465511322021e-01,4.916408658027648926e-01,1.154851436614990234e+00,-1.689343571662902832e+00,4.979576915502548218e-02,2.362571842968463898e-02
2.665880966186523438e+01,3.500832021236419678e-01,4.904903769493103027e-01,9.378290772438049316e-01,-7.697085142135620117e-01,5.078871175646781921e-02,2.320732362568378448e-02
2.666214299201965332e+01,3.525758981704711914e-01,4.908738732337951660e-01,4.892756938934326172e-01,1.800337433815002441e-01,5.093874782323837280e-02,2.361739613115787506e-02
2.666547632217407227e+01,3.533908426761627197e-01,4.931748509407043457e-01,3.592633605003356934e-01,4.794969558715820312e-01,5.090548098087310791e-02,2.265830524265766144e-02
2.666880965232849121e+01,3.533908426761627197e-01,4.981602728366851807e-01,1.549168229103088379e-01,1.753257989883422852e+00,5.175901576876640320e-02,2.064869739115238190e-02
2.667214298248291016e+01,3.533908426761627197e-01,5.000777244567871094e-01,5.730274692177772522e-02,9.091484546661376953e-01,5.158107727766036987e-02,1.866181381046772003e-02
2.667547655105590820e+01,3.531511425971984863e-01,5.046796798706054688e-01,-2.173270098865032196e-02,1.213252305984497070e+00,5.358191952109336853e-02,1.681390032172203064e-02
2.667880988121032715e+01,3.530552685260772705e-01,5.096651315689086914e-01,-1.813893020153045654e-02,1.506868124008178711e+00,5.414102599024772644e-02,1.379572320729494095e-02
2.668214321136474609e+01,3.529593944549560547e-01,5.127331018447875977e-01,-8.653732948005199432e-03,8.901087045669555664e-01,5.425463616847991943e-02,1.430728286504745483e-02
2.668547654151916504e+01,3.531511425971984863e-01,5.154175758361816406e-01,3.906790912151336670e-02,7.376660704612731934e-01,5.546447634696960449e-02,1.277836598455905914e-02
2.668880987167358398e+01,3.532949686050415039e-01,5.158010721206665039e-01,1.883127167820930481e-02,1.440630555152893066e-01,5.605228245258331299e-02,1.031256560236215591e-02
2.669214320182800293e+01,3.546372056007385254e-01,5.169515609741210938e-01,2.183441221714019775e-01,3.162221014499664307e-01,5.658990517258644104e-02,1.085065305233001709e-02
2.669547653198242188e+01,3.560752868652343750e-01,5.135000944137573242e-01,3.495577275753021240e-01,-9.865101575851440430e-01,5.640595033764839172e-02,9.170937351882457733e-03
2.669880986213684082e+01,3.581365942955017090e-01,5.108156204223632812e-01,5.373218655586242676e-01,-1.256098866462707520e+00,5.732125788927078247e-02,9.398610331118106842e-03
2.670214319229125977e+01,3.632658421993255615e-01,5.019952058792114258e-01,8.692266941070556641e-01,-1.783058285713195801e+00,5.690794810652732849e-02,8.591421879827976227e-03
2.670547652244567871e+01,3.656626939773559570e-01,4.950923025608062744e-01,8.722777962684631348e-01,-2.499813079833984375e+00,5.759685859084129333e-02,1.018963102251291275e-02
2.670880985260009766e+01,3.685388863086700439e-01,4.893398880958557129e-01,9.216843843460083008e-01,-2.339967012405395508e+00,5.712478235363960266e-02,1.011088769882917404e-02
2.671214318275451660e+01,3.713671863079071045e-01,4.839709401130676270e-01,9.186337590217590332e-01,-1.740314960479736328e+00,5.516007915139198303e-02,1.285813003778457642e-02
2.671547651290893555e+01,3.749624490737915039e-01,4.759175479412078857e-01,1.070944905281066895e+00,-2.296134710311889648e+00,5.748477950692176819e-02,1.294533442705869675e-02
2.671880984306335449e+01,3.779345154762268066e-01,4.674806594848632812e-01,1.058187723159790039e+00,-2.815170049667358398e+00,5.713201686739921570e-02,1.241562608629465103e-02
2.672214317321777344e+01,3.812421858310699463e-01,4.605777561664581299e-01,1.069223165512084961e+00,-2.436808347702026367e+00,5.736351013183593750e-02,1.258100662380456924e-02
2.672547650337219238e+01,3.847415745258331299e-01,4.513738453388214111e-01,1.115686416625976562e+00,-2.999713420867919922e+00,5.685926973819732666e-02,1.365083735436201096e-02
2.672880983352661133e+01,3.883368372917175293e-01,4.414029717445373535e-01,1.109017968177795410e+00,-3.287666797637939453e+00,5.667478218674659729e-02,1.425421610474586487e-02
2.673214316368103027e+01,3.932743370532989502e-01,4.295146465301513672e-01,1.193199157714843750e+00,-3.125614404678344727e+00,5.704757943749427795e-02,1.382039859890937805e-02
2.673547649383544922e+01,3.972051739692687988e-01,4.183932840824127197e-01,1.206598162651062012e+00,-3.708534717559814453e+00,5.681646242737770081e-02,1.570022664964199066e-02
2.673880982398986816e+01,4.024782180786132812e-01,4.053544402122497559e-01,1.303067207336425781e+00,-3.865743637084960938e+00,5.686502903699874878e-02,1.659224927425384521e-02
2.674214315414428711e+01,4.060734808444976807e-01,3.965340554714202881e-01,1.266806364059448242e+00,-3.218800783157348633e+00,5.610901862382888794e-02,1.819534972310066223e-02
2.674547648429870605e+01,4.096208214759826660e-01,3.861796855926513672e-01,1.215084314346313477e+00,-3.268771648406982422e+00,5.623099580407142639e-02,1.926978863775730133e-02
2.674880981445312500e+01,4.131681621074676514e-01,3.762088119983673096e-01,1.163827061653137207e+00,-3.185306072235107422e+00,5.644075572490692139e-02,2.006478980183601379e-02
2.675214314460754395e+01,4.200231134891510010e-01,3.574175238609313965e-01,1.104254364967346191e+00,-2.976052284240722656e+00,5.612621456384658813e-02,1.958174072206020355e-02
2.675547647476196289e+01,4.228993356227874756e-01,3.497476279735565186e-01,1.036350965499877930e+00,-2.757885932922363281e+00,5.643122270703315735e-02,2.012792788445949554e-02
2.675880980491638184e+01,4.256317317485809326e-01,3.424612283706665039e-01,9.901766777038574219e-01,-2.300166130065917969e+00,5.665831640362739563e-02,2.045223303139209747e-02
2.676214313507080078e+01,4.274054169654846191e-01,3.367087841033935547e-01,7.991455197334289551e-01,-1.886054515838623047e+00,5.406118184328079224e-02,2.609090507030487061e-02
2.676547646522521973e+01,4.285559058189392090e-01,3.324903547763824463e-01,5.890854597091674805e-01,-1.574788093566894531e+00,5.620468035340309143e-02,2.255288325250148773e-02
2.676880979537963867e+01,4.288914501667022705e-01,3.298058807849884033e-01,3.212643861770629883e-01,-1.069384932518005371e+00,5.613249167799949646e-02,2.184189297258853912e-02
2.677214336395263672e+01,4.293708205223083496e-01,3.298058807849884033e-01,2.330244183540344238e-01,-3.646665215492248535e-01,5.754956230521202087e-02,2.095739357173442841e-02
2.677547669410705566e+01,4.290831983089447021e-01,3.317233622074127197e-01,8.356723189353942871e-02,7.882190346717834473e-01,5.834727361798286438e-02,1.982741802930831909e-02
2.677881002426147461e+01,4.283641576766967773e-01,3.317233622074127197e-01,-5.290810391306877136e-02,4.554764032363891602e-01,5.936279147863388062e-02,1.767187565565109253e-02
2.678214335441589355e+01,4.258234798908233643e-01,3.370922803878784180e-01,-3.337573409080505371e-01,1.090076565742492676e+00,5.914632976055145264e-02,1.669402979314327240e-02
2.678547668457031250e+01,4.245771169662475586e-01,3.393932580947875977e-01,-3.845651745796203613e-01,9.169564247131347656e-01,6.008412688970565796e-02,1.571005024015903473e-02
2.678881025314331055e+01,4.235225319862365723e-01,3.424612283706665039e-01,-3.720333874225616455e-01,1.070105552673339844e+00,6.122521683573722839e-02,1.514400914311408997e-02
2.679214358329772949e+01,4.220364689826965332e-01,3.443787097930908203e-01,-4.708417654037475586e-01,8.765487074851989746e-01,6.320538371801376343e-02,1.349389087408781052e-02
2.679547691345214844e+01,4.217488467693328857e-01,3.447622060775756836e-01,-3.051384985446929932e-01,1.141427978873252869e-01,6.265438348054885864e-02,1.158454641699790955e-02
2.679881024360656738e+01,4.212694764137268066e-01,3.455291688442230225e-01,-2.511732280254364014e-01,1.490591168403625488e-01,6.380825489759445190e-02,1.054257433861494064e-02
2.680214357376098633e+01,4.216529726982116699e-01,3.455291688442230225e-01,-6.725233793258666992e-02,2.047182917594909668e-01,6.406826525926589966e-02,1.004093792289495468e-02
2.680547690391540527e+01,4.219405949115753174e-01,3.420777320861816406e-01,2.020129235461354256e-03,-8.997328281402587891e-01,6.415955722332000732e-02,1.001229789108037949e-02
2.680881023406982422e+01,4.231390357017517090e-01,3.397767543792724609e-01,1.987330615520477295e-01,-9.299389123916625977e-01,6.421864032745361328e-02,8.490206673741340637e-03
2.681214380264282227e+01,4.258714318275451660e-01,3.305728733539581299e-01,4.195349812507629395e-01,-1.789520263671875000e+00,6.383775174617767334e-02,9.167719632387161255e-03
2.681547713279724121e+01,4.276930391788482666e-01,3.248204290866851807e-01,5.451038479804992676e-01,-2.139209747314453125e+00,6.469209492206573486e-02,1.016778312623500824e-02
2.681881046295166016e+01,4.296584427356719971e-01,3.194515109062194824e-01,5.854015350341796875e-01,-2.061341285705566406e+00,6.458511203527450562e-02,9.378052316606044769e-03
2.682214379310607910e+01,4.315279722213745117e-01,3.121651113033294678e-01,5.940345525741577148e-01,-2.615756511688232422e+00,6.346773356199264526e-02,1.278845313936471939e-02
2.682547712326049805e+01,4.338769018650054932e-01,3.064126670360565186e-01,6.301957368850708008e-01,-2.242507219314575195e+00,6.389643251895904541e-02,1.295164227485656738e-02
2.682881045341491699e+01,4.370886683464050293e-01,2.991262674331665039e-01,8.525194525718688965e-01,-2.287642240524291992e+00,6.403993815183639526e-02,1.231840252876281738e-02
2.683214378356933594e+01,4.401086866855621338e-01,2.910728752613067627e-01,9.603195786476135254e-01,-2.345818042755126953e+00,6.440100818872451782e-02,1.306873187422752380e-02
2.683547711372375488e+01,4.429849088191986084e-01,2.807185053825378418e-01,9.705004692077636719e-01,-3.310934066772460938e+00,6.380536407232284546e-02,1.277824677526950836e-02
2.683881044387817383e+01,4.471074640750885010e-01,2.718980908393859863e-01,1.225541234016418457e+00,-3.168367624282836914e+00,6.346499174833297729e-02,1.387944072484970093e-02
2.684214377403259277e+01,4.540103971958160400e-01,2.504223585128784180e-01,1.221686601638793945e+00,-3.987010002136230469e+00,6.360103935003280640e-02,1.509314309805631638e-02
2.684547710418701172e+01,4.579412043094635010e-01,2.389175146818161011e-01,1.248123168945312500e+00,-4.160922050476074219e+00,6.387069076299667358e-02,1.653581485152244568e-02
2.684881043434143066e+01,4.624952077865600586e-01,2.285631448030471802e-01,1.366194009780883789e+00,-3.583373546600341797e+00,6.255593895912170410e-02,1.639892719686031342e-02
2.685214376449584961e+01,4.675285816192626953e-01,2.151408046483993530e-01,1.514945149421691895e+00,-4.112717151641845703e+00,5.975073948502540588e-02,2.257881872355937958e-02
2.685547709465026855e+01,4.720346629619598389e-01,2.024854719638824463e-01,1.508576631546020508e+00,-4.160912513732910156e+00,6.196383386850357056e-02,2.194684371352195740e-02
2.685881042480468750e+01,4.766845405101776123e-01,1.890631318092346191e-01,1.533783793449401855e+00,-4.911777019500732422e+00,6.113293766975402832e-02,2.089938893914222717e-02
2.686214375495910645e+01,4.807591736316680908e-01,1.794757544994354248e-01,1.413173913955688477e+00,-3.869326591491699219e+00,6.021479889750480652e-02,2.235745638608932495e-02
2.686547732353210449e+01,4.849776327610015869e-01,1.695048809051513672e-01,1.387468099594116211e+00,-3.413480043411254883e+00,6.030140072107315063e-02,2.379212900996208191e-02
2.686881065368652344e+01,4.886208176612854004e-01,1.599175035953521729e-01,1.182043552398681641e+00,-2.764443874359130859e+00,5.986638739705085754e-02,2.469562552869319916e-02
2.687214398384094238e+01,4.949005544185638428e-01,1.441942006349563599e-01,1.090106368064880371e+00,-2.510245561599731445e+00,5.995466187596321106e-02,2.445532195270061493e-02
2.687547731399536133e+01,4.976329803466796875e-01,1.376747786998748779e-01,1.027483940124511719e+00,-2.367888927459716797e+00,5.969008058309555054e-02,2.478519454598426819e-02
2.687881064414978027e+01,4.986875951290130615e-01,1.353738009929656982e-01,6.972293853759765625e-01,-1.140156269073486328e+00,6.028121709823608398e-02,2.525352686643600464e-02
2.688214421272277832e+01,4.999339282512664795e-01,1.326893419027328491e-01,5.285845398902893066e-01,-8.985679149627685547e-01,5.753178894519805908e-02,2.867609448730945587e-02
2.688547754287719727e+01,4.997421801090240479e-01,1.315388530492782593e-01,1.871832609176635742e-01,-7.286915779113769531e-01,6.013112887740135193e-02,2.655498683452606201e-02
2.688881087303161621e+01,4.992628097534179688e-01,1.361407935619354248e-01,-4.543399438261985779e-02,8.996777534484863281e-01,6.080282852053642273e-02,2.417718432843685150e-02
2.689214420318603516e+01,4.985917210578918457e-01,1.392087638378143311e-01,-1.673384457826614380e-01,9.984284639358520508e-01,6.064802780747413635e-02,2.298278920352458954e-02
2.689547753334045410e+01,4.974412322044372559e-01,1.441942006349563599e-01,-2.797380387783050537e-01,1.516765594482421875e+00,6.199951097369194031e-02,2.195859141647815704e-02
2.689881086349487305e+01,4.960510432720184326e-01,1.495631337165832520e-01,-3.705439567565917969e-01,2.050672531127929688e+00,6.281116604804992676e-02,1.802294142544269562e-02
2.690214419364929199e+01,4.933665990829467773e-01,1.580000221729278564e-01,-4.552358090877532959e-01,1.412445545196533203e+00,6.319542974233627319e-02,1.799936778843402863e-02
2.690547752380371094e+01,4.926954805850982666e-01,1.614514887332916260e-01,-3.692512512207031250e-01,1.283868789672851562e+00,6.376088410615921021e-02,1.624870486557483673e-02
2.690881085395812988e+01,4.926475286483764648e-01,1.633689552545547485e-01,-2.012348026037216187e-01,1.037555575370788574e+00,6.454754620790481567e-02,1.403981633484363556e-02
2.691214418411254883e+01,4.932707250118255615e-01,1.629854589700698853e-01,3.640186786651611328e-02,9.949645400047302246e-02,6.559714674949645996e-02,1.172353792935609818e-02
2.691547751426696777e+01,4.938938915729522705e-01,1.633689552545547485e-01,1.553989797830581665e-01,2.320311814546585083e-01,6.502245366573333740e-02,1.157151628285646439e-02
2.691881084442138672e+01,4.951402544975280762e-01,1.595340073108673096e-01,2.985524237155914307e-01,-7.699267864227294922e-01,6.488806754350662231e-02,1.191622670739889145e-02
2.692214417457580566e+01,4.970097839832305908e-01,1.541650742292404175e-01,4.635660648345947266e-01,-1.875495076179504395e+00,6.484331190586090088e-02,1.151811983436346054e-02
2.692547750473022461e+01,4.993107616901397705e-01,1.499466300010681152e-01,6.135012507438659668e-01,-1.706851363182067871e+00,6.484331190586090088e-02,1.151811983436346054e-02
2.692881083488464355e+01,5.018034577369689941e-01,1.438107043504714966e-01,7.165191173553466797e-01,-1.924325466156005859e+00,6.479548662900924683e-02,1.329555548727512360e-02
2.693214416503906250e+01,5.074120759963989258e-01,1.311553567647933960e-01,8.467069864273071289e-01,-1.986721038818359375e+00,6.382659077644348145e-02,1.387688983231782913e-02
2.693547749519348145e+01,5.104321241378784180e-01,1.250194311141967773e-01,9.464862346649169922e-01,-1.811366558074951172e+00,6.343898922204971313e-02,1.382952649146318436e-02
2.693881082534790039e+01,5.127810239791870117e-01,1.185000166296958923e-01,8.680574893951416016e-01,-2.090739727020263672e+00,6.345836818218231201e-02,1.463818829506635666e-02
2.694214415550231934e+01,5.149381756782531738e-01,1.127475947141647339e-01,7.647202610969543457e-01,-1.978047966957092285e+00,6.060747429728507996e-02,1.760269701480865479e-02
2.694547748565673828e+01,5.171912312507629395e-01,1.085291430354118347e-01,7.429151535034179688e-01,-1.594213962554931641e+00,6.202854588627815247e-02,1.689229533076286316e-02
2.694881081581115723e+01,5.189648866653442383e-01,1.058446764945983887e-01,6.542975902557373047e-01,-8.816035389900207520e-01,6.281298398971557617e-02,1.641413941979408264e-02
2.695214438438415527e+01,5.204988718032836914e-01,1.023932173848152161e-01,5.746688246726989746e-01,-9.197524785995483398e-01,6.242103502154350281e-02,1.636734604835510254e-02
2.695547771453857422e+01,5.218890309333801270e-01,1.000922471284866333e-01,5.137237310409545898e-01,-9.208743572235107422e-01,6.259349733591079712e-02,1.568378321826457977e-02
2.695881104469299316e+01,5.227519273757934570e-01,9.817477315664291382e-02,4.006892144680023193e-01,-8.587483763694763184e-01,6.281063705682754517e-02,1.488261390477418900e-02
2.696214437484741211e+01,5.246214270591735840e-01,9.625729918479919434e-02,3.365147113800048828e-01,-6.673383712768554688e-01,6.234867498278617859e-02,1.463898643851280212e-02
2.696547770500183105e+01,5.251966714859008789e-01,9.664079546928405762e-02,2.785757482051849365e-01,-2.154831290245056152e-01,6.226999685168266296e-02,1.421841513365507126e-02
2.696881127357482910e+01,5.257719159126281738e-01,9.625729918479919434e-02,2.577361762523651123e-01,-1.443078368902206421e-01,6.319824606180191040e-02,1.370166148990392685e-02
2.697214460372924805e+01,5.258678197860717773e-01,9.664079546928405762e-02,1.400234252214431763e-01,6.515748053789138794e-02,6.249936670064926147e-02,1.319566089659929276e-02
2.697547793388366699e+01,5.262992382049560547e-01,9.740778058767318726e-02,1.255336850881576538e-01,4.466252028942108154e-01,6.342995911836624146e-02,1.149556785821914673e-02
2.697881126403808594e+01,5.269224047660827637e-01,9.817477315664291382e-02,1.642311364412307739e-01,7.498962879180908203e-01,6.314467638731002808e-02,1.110275834798812866e-02
2.698214459419250488e+01,5.274976491928100586e-01,9.702428430318832397e-02,1.958759278059005737e-01,1.143503114581108093e-01,6.370800733566284180e-02,1.032042969018220901e-02
2.698547816276550293e+01,5.280728936195373535e-01,9.702428430318832397e-02,2.132817059755325317e-01,3.524498939514160156e-01,6.379946321249008179e-02,9.530933573842048645e-03
2.698881149291992188e+01,5.286002159118652344e-01,9.472331404685974121e-02,2.035988718271255493e-01,-5.450845956802368164e-01,6.352754682302474976e-02,8.998307399451732635e-03
2.699214482307434082e+01,5.307094454765319824e-01,9.203884750604629517e-02,3.534970283508300781e-01,-6.809200048446655273e-01,6.354424357414245605e-02,9.161221794784069061e-03
2.699547815322875977e+01,5.317640304565429688e-01,8.973787724971771240e-02,3.767617940902709961e-01,-8.577395081520080566e-01,6.354856491088867188e-02,8.554444648325443268e-03
2.699881148338317871e+01,5.330583453178405762e-01,8.743690699338912964e-02,4.244876503944396973e-01,-8.787496089935302734e-01,6.374979019165039062e-02,8.970544673502445221e-03
2.700214481353759766e+01,5.342567563056945801e-01,8.436894416809082031e-02,4.090330898761749268e-01,-9.243994951248168945e-01,6.261132657527923584e-02,9.310591965913772583e-03
